Amount,MerchantCategory,TransactionType,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,FraudFlag,Hour,DayOfWeek,User_Transaction_Count,IP_Frequency,Phone_Usage_Count
3085.4,Electronics,P2M,-21.2715175,120.102674,8634.06,3/day,False,False,False,2,True,8,6,1,1,1
3155.66,Entertainment,P2M,-53.6383315,-142.614516,5539.57,1/day,False,True,False,2,False,7,4,1,1,1
6956.34,Utilities,P2P,-61.435328,-106.190986,2288.05,3/day,False,True,True,0,False,23,4,1,1,1
5600.84,Electronics,P2P,-83.3892665,-55.403479,7727.18,3/day,False,True,True,3,False,5,1,1,1,1
1978.66,Travel,P2M,17.9543945,171.679359,5037.04,1/day,True,True,True,1,False,0,1,1,1,1
7594.88,Travel,P2M,65.778105,60.642519,1210.84,1/day,True,True,False,3,False,3,4,1,1,1
2378.83,Entertainment,P2M,-12.8207875,105.751887,6373.86,3/day,False,False,False,2,False,16,3,1,1,1
6415.23,Electronics,P2M,30.476619,86.597134,3133.23,5/day,True,False,True,4,False,22,5,1,1,1
405.25,Travel,P2P,67.693489,-118.231327,5982.88,5/day,False,True,True,3,False,1,4,1,1,1
2592.84,Groceries,P2M,-14.275908,119.907421,7072.41,1/day,False,True,True,2,False,4,0,1,1,1
843.83,Restaurants,P2M,-39.63018,97.398014,1674.3,1/day,True,True,False,4,False,16,0,1,1,1
1503.03,Electronics,P2P,-88.7147495,26.486043,7066.61,5/day,False,False,False,4,False,15,5,1,1,1
3874.85,Travel,P2P,41.595633,37.52936,2966.3,1/day,True,True,True,4,False,8,6,1,1,1
3863.63,Clothing,P2P,76.6041245,-88.816412,4113.73,3/day,True,True,True,0,False,5,0,1,1,1
6335.66,Travel,P2P,83.460755,-28.584847,3752.62,5/day,True,False,True,4,False,0,3,1,1,1
4877.64,Entertainment,P2P,67.8787215,123.232876,304.17,1/day,False,True,False,2,False,8,2,1,1,1
7898.34,Groceries,P2P,-47.657457,165.199494,8098.48,1/day,True,False,False,1,False,12,3,1,1,1
1700.59,Entertainment,P2P,-66.44692,40.785162,8239.52,1/day,True,True,False,1,False,0,0,1,1,1
3997.69,Travel,P2P,-47.8806655,84.918334,3615.69,5/day,False,False,False,4,False,2,1,1,1,1
3674.88,Entertainment,P2P,-12.332035,-133.860914,5468.82,3/day,False,True,True,0,False,10,3,1,1,1
3533.97,Travel,P2M,65.239696,-80.420203,2188.17,5/day,True,False,True,2,False,8,3,1,1,1
9276.82,Restaurants,P2M,2.5458525,-42.660434,1755.55,1/day,True,False,True,2,False,10,5,1,1,1
4872.75,Entertainment,P2P,-47.2499815,121.836242,5620.45,3/day,True,True,False,1,False,16,3,1,1,1
704.4,Entertainment,P2M,-39.083297,171.531734,639.0,5/day,False,False,False,3,False,9,6,1,1,1
1415.84,Electronics,P2P,54.39246,36.149103,4313.33,5/day,False,True,False,4,False,23,2,1,1,1
1165.03,Clothing,P2M,18.490491,-103.72393,2687.58,3/day,True,False,False,0,False,0,2,1,1,1
538.37,Entertainment,P2M,-42.7532285,-20.039524,4844.14,5/day,False,False,True,1,True,23,1,1,1,1
300.05,Restaurants,P2P,31.5927695,169.110659,3422.99,1/day,False,False,True,4,False,17,4,1,1,1
681.94,Utilities,P2P,49.128748,13.028695,3547.49,5/day,False,True,False,1,False,16,2,1,1,1
694.93,Clothing,P2P,-8.292086,164.27797,7842.95,3/day,True,True,False,4,True,11,0,1,1,1
9995.33,Electronics,P2P,-88.408897,105.762777,718.45,1/day,True,False,False,2,True,10,0,1,1,1
3414.65,Entertainment,P2P,43.6415175,162.671252,2869.3,5/day,True,False,True,4,False,21,6,1,1,1
1988.85,Entertainment,P2M,-56.3756415,5.58614,8962.12,5/day,False,True,True,0,False,1,5,1,1,1
5392.95,Groceries,P2P,77.555469,121.31061,6112.62,1/day,True,True,True,2,False,6,4,1,1,1
8402.9,Electronics,P2M,14.575486,-21.953854,9710.3,5/day,False,True,True,2,False,6,6,1,1,1
1568.7,Travel,P2M,27.00418,-153.226951,8618.05,5/day,False,True,False,0,True,21,2,1,1,1
1736.49,Clothing,P2P,-51.861888,144.652545,8594.33,5/day,False,False,False,4,False,22,1,1,1,1
2278.74,Entertainment,P2M,-34.298959,-1.756314,760.32,5/day,True,True,True,1,True,19,2,1,1,1
6413.7,Restaurants,P2M,2.3065115,120.45457,3205.45,5/day,True,False,True,2,False,11,2,1,1,1
1369.88,Electronics,P2M,50.8699715,-18.601316,1365.79,1/day,True,False,True,0,False,11,2,1,1,1
94.56,Electronics,P2P,-60.9990515,57.473933,615.6,5/day,False,True,True,3,False,8,3,1,1,1
9700.92,Restaurants,P2M,-34.6533165,83.479251,4293.72,5/day,True,False,False,3,False,19,2,1,1,1
5464.18,Groceries,P2P,32.772809,54.326811,5797.21,1/day,False,True,False,0,False,7,2,1,1,1
7823.58,Groceries,P2M,47.9802055,-53.883408,8500.69,1/day,False,False,True,0,False,3,6,1,1,1
49.2,Restaurants,P2M,35.3139305,-125.345,933.05,5/day,False,False,True,2,False,0,2,1,1,1
9976.56,Utilities,P2P,52.412064,51.014866,5555.6,3/day,False,False,True,4,False,6,1,1,1,1
3998.98,Utilities,P2P,68.309244,-101.687005,8659.32,3/day,False,True,True,0,False,3,2,1,1,1
6654.65,Restaurants,P2M,-70.7262115,-135.530593,1581.57,3/day,True,True,True,0,False,2,4,1,1,1
8336.22,Clothing,P2M,82.557282,-37.050094,5450.71,5/day,True,True,True,2,False,14,0,1,1,1
7725.31,Utilities,P2M,74.794383,-128.572286,2846.49,5/day,False,False,False,1,True,4,3,1,1,1
8194.19,Travel,P2M,33.805285,83.264162,8075.97,3/day,True,False,True,1,False,13,6,1,1,1
8577.23,Utilities,P2P,58.5945045,26.027344,5151.71,3/day,True,False,True,3,False,21,0,1,1,1
1446.21,Travel,P2P,74.4045695,-16.243383,8134.82,5/day,False,False,True,3,False,21,6,1,1,1
9525.33,Travel,P2M,-65.686198,-61.132641,4869.75,3/day,False,False,False,0,False,19,1,1,1,1
766.19,Travel,P2M,47.1636095,-92.921713,4129.57,5/day,True,False,True,1,False,2,0,1,1,1
6700.33,Groceries,P2M,59.445658,-132.043255,2034.07,1/day,True,True,True,0,True,5,4,1,1,1
4012.17,Clothing,P2P,-39.3063815,-47.595884,81.84,1/day,False,True,False,0,False,19,6,1,1,1
7024.57,Clothing,P2M,-78.292006,106.579668,7987.99,3/day,False,False,False,0,False,7,5,1,1,1
4111.9,Electronics,P2P,5.0737555,158.194227,4312.8,5/day,True,True,False,1,False,20,4,1,1,1
6489.92,Restaurants,P2P,11.6589105,-10.082301,1476.96,3/day,True,False,True,1,False,5,0,1,1,1
8921.74,Groceries,P2M,68.9901555,178.276205,4733.77,3/day,True,False,False,3,True,18,2,1,1,1
1335.1,Electronics,P2M,1.6774125,34.01322,1266.52,3/day,True,True,True,2,False,14,4,1,1,1
7530.0,Restaurants,P2P,12.8265545,-31.2946,3820.42,5/day,False,False,False,2,False,19,0,1,1,1
6337.37,Restaurants,P2M,14.1320775,84.299771,1797.02,5/day,False,False,False,0,False,14,1,1,1,1
1384.35,Groceries,P2P,6.2819215,98.922131,708.08,1/day,True,True,False,1,False,13,6,1,1,1
4548.26,Travel,P2M,-89.7371865,80.747199,5185.55,3/day,True,False,True,1,True,22,1,1,1,1
4332.42,Electronics,P2P,19.1819365,100.114737,62.84,5/day,False,True,True,0,False,11,2,1,1,1
8819.48,Clothing,P2M,60.9109265,16.063692,9516.52,3/day,False,True,False,0,False,11,1,1,1,1
6910.41,Entertainment,P2M,52.5147805,-121.404387,1948.95,1/day,True,True,True,3,False,1,2,1,1,1
5468.18,Travel,P2M,-31.330668,52.053727,3542.53,3/day,False,False,True,4,False,20,5,1,1,1
7162.45,Restaurants,P2P,-73.111637,78.520796,3861.09,5/day,False,False,True,3,False,22,5,1,1,1
6571.12,Travel,P2M,-67.358686,-45.944402,9950.09,3/day,False,False,False,4,False,18,5,1,1,1
5109.72,Restaurants,P2M,-67.5310585,-82.862983,382.58,1/day,True,False,True,3,False,12,5,1,1,1
5866.49,Electronics,P2M,23.131461,16.768681,8113.7,3/day,False,True,True,0,False,16,5,1,1,1
666.69,Groceries,P2P,53.2068605,101.152897,7178.69,3/day,False,False,True,1,False,18,6,1,1,1
8262.9,Utilities,P2P,-30.650772,-67.290382,2280.62,1/day,True,False,True,1,False,14,4,1,1,1
299.75,Entertainment,P2P,80.9324595,-103.107545,7587.49,1/day,True,True,True,1,False,5,1,1,1,1
1857.19,Groceries,P2M,-33.292621,-20.148799,4554.72,3/day,False,False,False,4,False,14,6,1,1,1
2655.51,Electronics,P2M,-52.1112765,-117.211453,5343.54,1/day,True,True,False,2,False,0,2,1,1,1
2991.18,Groceries,P2P,-29.71571,-135.91239,4462.35,3/day,True,False,True,3,True,16,6,1,1,1
5637.8,Entertainment,P2M,-67.4348655,-12.543977,6656.33,3/day,True,True,True,4,False,15,5,1,1,1
1527.64,Entertainment,P2P,25.7846365,-173.829216,7642.1,1/day,False,False,False,0,False,10,1,1,1,1
5717.93,Travel,P2M,6.208006,118.007501,9375.16,3/day,False,False,True,0,False,20,2,1,1,1
2257.06,Groceries,P2P,1.6507545,176.74195,8686.72,3/day,True,True,False,0,False,7,2,1,1,1
9426.2,Travel,P2M,36.8061855,-63.855603,8882.58,3/day,False,True,False,3,False,10,1,1,1,1
8282.23,Entertainment,P2P,-28.5838805,-14.813751,8260.08,3/day,True,False,False,1,False,21,5,1,1,1
8851.2,Utilities,P2M,-60.754153,143.911014,3839.57,3/day,True,True,False,2,False,19,2,1,1,1
2258.61,Groceries,P2P,67.9789675,-97.967343,8473.62,3/day,True,False,True,0,False,4,4,1,1,1
7660.0,Clothing,P2M,-56.2731065,177.528461,112.13,1/day,True,False,False,1,False,10,4,1,1,1
2216.41,Entertainment,P2M,48.4912705,126.695926,1066.98,1/day,True,True,True,2,True,4,1,1,1,1
3276.23,Clothing,P2P,-22.743804,27.359807,1340.66,5/day,True,False,False,4,False,12,6,1,1,1
2880.58,Travel,P2P,15.652605,-164.847499,3539.79,1/day,True,True,False,3,False,3,0,1,1,1
6845.22,Utilities,P2P,48.546548,-41.575577,2246.54,3/day,True,False,False,0,False,18,2,1,1,1
7508.66,Travel,P2P,81.561328,-94.988074,5369.58,1/day,False,True,True,3,False,2,0,1,1,1
270.58,Restaurants,P2P,65.5597635,98.039602,1835.04,1/day,True,True,False,0,False,2,4,1,1,1
2258.4,Travel,P2P,-83.971243,143.261798,5275.98,1/day,False,True,True,3,False,21,4,1,1,1
4381.24,Entertainment,P2P,-10.0371585,86.015727,3754.65,3/day,False,False,False,1,False,10,0,1,1,1
2826.9,Travel,P2P,-85.8085375,135.593811,237.9,5/day,False,False,True,2,False,18,0,1,1,1
6438.25,Entertainment,P2P,-52.107108,49.424861,9836.54,1/day,True,True,False,4,False,0,0,1,1,1
9796.86,Utilities,P2P,-58.4032225,49.192489,6944.64,3/day,True,False,True,4,False,8,6,1,1,1
3932.34,Clothing,P2P,-82.57368,-82.593929,397.52,1/day,True,False,True,3,False,18,5,1,1,1
4049.38,Electronics,P2M,-52.2919975,-79.394313,4139.72,1/day,False,True,False,0,False,2,5,1,1,1
2617.45,Travel,P2M,83.3277065,-89.74338,863.78,3/day,True,False,False,2,False,3,4,1,1,1
3089.13,Restaurants,P2M,81.7282015,-58.98986,52.03,3/day,False,False,False,1,False,2,6,1,1,1
2760.15,Utilities,P2P,34.0069465,-39.097661,2422.36,3/day,False,True,False,1,False,14,6,1,1,1
8021.74,Clothing,P2P,83.9905955,149.922728,1886.14,5/day,True,False,True,3,False,19,6,1,1,1
5385.05,Clothing,P2P,-13.3764555,-158.911951,6289.38,3/day,False,True,False,2,False,16,1,1,1,1
5786.9,Electronics,P2M,-58.8682245,-66.158471,8183.18,3/day,False,True,True,1,False,23,0,1,1,1
147.01,Utilities,P2M,-74.5142645,123.600456,2015.41,1/day,True,False,True,3,False,13,2,1,1,1
9761.24,Groceries,P2M,-36.2555005,-124.712745,6307.3,5/day,False,False,False,2,False,0,1,1,1,1
6170.03,Clothing,P2P,-43.572285,33.093484,3298.43,1/day,False,True,True,3,True,21,1,1,1,1
9511.73,Electronics,P2P,-41.652577,59.60414,7623.37,3/day,False,True,False,1,False,13,4,1,1,1
6205.4,Electronics,P2M,-17.4110745,-112.906823,9915.23,1/day,False,True,False,4,False,5,4,1,1,1
9294.92,Groceries,P2M,59.0284755,-105.295144,2375.86,5/day,False,True,True,0,False,4,4,1,1,1
6106.73,Electronics,P2M,41.570634,139.895777,8447.73,3/day,True,True,False,2,False,19,1,1,1,1
1659.53,Travel,P2P,1.975682,169.085368,9391.4,3/day,True,True,False,4,True,16,2,1,1,1
995.08,Utilities,P2M,-15.1937535,-45.061125,3735.59,1/day,True,True,False,0,False,0,2,1,1,1
5842.11,Entertainment,P2P,-60.991173,98.286237,408.46,5/day,False,False,False,1,False,8,5,1,1,1
4329.3,Groceries,P2P,-35.6452745,84.897304,2207.09,3/day,True,False,True,4,False,12,3,1,1,1
5892.27,Electronics,P2M,3.182884,-62.052263,8389.43,1/day,False,True,False,1,False,9,5,1,1,1
8495.34,Utilities,P2M,-57.278347,88.397175,5586.48,1/day,True,True,True,0,False,17,4,1,1,1
9420.0,Restaurants,P2M,62.0073115,169.601097,4712.57,3/day,True,True,False,3,False,13,4,1,1,1
6495.24,Clothing,P2P,-58.5542155,54.817229,3364.81,1/day,True,False,True,1,False,22,2,1,1,1
8367.72,Clothing,P2M,52.496062,-164.538586,6389.39,1/day,False,True,False,1,False,6,5,1,1,1
5452.58,Clothing,P2P,-30.985163,1.106395,3670.74,1/day,True,False,True,1,False,19,1,1,1,1
1129.11,Groceries,P2M,0.2279855,51.984667,1787.59,5/day,True,True,False,2,True,16,1,1,1,1
4851.41,Electronics,P2M,19.825402,-92.145543,8745.32,3/day,False,False,True,3,False,5,0,1,1,1
1432.29,Electronics,P2P,45.263381,-100.269927,3904.56,3/day,True,True,False,0,False,13,3,1,1,1
5630.02,Restaurants,P2M,-47.5544515,60.590695,263.39,5/day,True,False,True,3,True,21,2,1,1,1
4496.79,Entertainment,P2P,-17.54378,72.765534,6548.87,5/day,True,True,True,3,False,21,3,1,1,1
3605.74,Utilities,P2P,9.1550575,52.50012,8011.08,5/day,False,False,True,0,False,3,3,1,1,1
7222.9,Clothing,P2M,52.298525,94.421273,9355.13,1/day,True,False,False,0,False,2,6,1,1,1
9946.11,Groceries,P2M,-75.374498,-59.269708,7986.03,5/day,False,False,True,3,False,7,0,1,1,1
6410.23,Travel,P2M,61.611658,91.031623,5498.37,3/day,False,False,True,1,False,2,3,1,1,1
8990.7,Electronics,P2P,39.1241025,-98.391878,4664.87,5/day,True,False,True,3,False,8,0,1,1,1
6569.8,Restaurants,P2M,56.3045305,-148.022367,4322.56,5/day,True,True,True,3,False,3,2,1,1,1
1885.76,Entertainment,P2M,28.172104,-83.963649,6568.92,5/day,False,True,False,1,False,15,4,1,1,1
2357.79,Clothing,P2P,83.6591875,35.688913,8704.3,1/day,True,True,True,0,False,0,2,1,1,1
4144.3,Travel,P2M,3.3347115,103.089757,8968.34,1/day,False,False,True,1,False,14,3,1,1,1
5702.37,Clothing,P2M,-14.6509905,89.868768,5543.08,1/day,True,False,False,3,False,21,6,1,1,1
9850.04,Travel,P2P,-28.5362535,-126.282352,8373.2,1/day,False,True,False,4,False,8,6,1,1,1
2294.0,Groceries,P2P,48.5945015,-27.730673,2444.58,5/day,True,False,True,3,False,3,2,1,1,1
6865.4,Restaurants,P2P,-43.73877,-14.554093,2070.07,5/day,False,True,True,2,False,10,4,1,1,1
7992.09,Restaurants,P2P,10.930049,97.944888,1629.89,5/day,False,False,True,2,False,5,1,1,1,1
6216.91,Groceries,P2P,-69.2452785,87.726627,9399.49,3/day,True,True,True,0,False,3,5,1,1,1
6745.0,Travel,P2M,28.808787,-127.486307,8186.64,1/day,False,False,True,2,False,9,4,1,1,1
4893.89,Electronics,P2M,61.663592,110.916763,6503.86,1/day,True,False,False,4,False,14,0,1,1,1
4948.83,Groceries,P2P,-67.942508,127.31434,2304.5,3/day,True,True,False,4,False,22,6,1,1,1
9521.71,Groceries,P2P,-61.3891905,128.937025,8177.34,3/day,False,True,True,2,False,17,4,1,1,1
8459.0,Groceries,P2M,25.6071995,-138.690592,1169.05,3/day,True,True,False,2,True,20,3,1,1,1
8627.17,Clothing,P2M,61.5326025,130.724826,4078.19,3/day,False,True,False,0,False,19,0,1,1,1
8790.32,Clothing,P2M,-39.8771145,-130.613094,3265.08,3/day,False,False,True,2,False,7,2,1,1,1
1660.22,Utilities,P2M,-0.153329,3.34418,7483.6,1/day,False,True,False,2,False,19,5,1,1,1
2532.13,Travel,P2M,-5.269662,131.391407,6989.22,5/day,False,False,False,0,False,12,5,1,1,1
9308.85,Entertainment,P2M,-3.008345,-163.130821,3552.46,3/day,True,False,True,1,False,2,6,1,1,1
6078.89,Groceries,P2M,66.8716715,-73.643316,5732.49,1/day,True,False,False,1,False,4,2,1,1,1
6469.49,Restaurants,P2M,61.0351495,47.664958,9911.84,1/day,True,False,True,0,False,21,5,1,1,1
6349.79,Utilities,P2P,23.6992475,-90.747623,6218.61,5/day,False,False,True,0,True,8,3,1,1,1
2651.09,Groceries,P2M,89.0543025,121.926542,5398.53,5/day,False,False,True,4,True,20,2,1,1,1
7625.31,Electronics,P2P,-48.10098,3.331034,3801.79,3/day,False,False,False,0,False,12,3,1,1,1
7060.01,Restaurants,P2P,79.506458,0.152048,4374.93,3/day,False,False,False,2,False,17,4,1,1,1
8144.23,Utilities,P2P,74.2409905,-101.788554,1422.19,5/day,False,True,False,4,False,16,4,1,1,1
2064.04,Clothing,P2P,82.202652,-123.393008,7786.15,3/day,False,False,False,2,False,8,6,1,1,1
6574.92,Travel,P2P,15.9806215,-95.885782,7666.35,3/day,True,True,True,0,False,8,0,1,1,1
3128.35,Entertainment,P2M,78.0981005,92.316928,7959.17,1/day,False,False,False,0,False,2,0,1,1,1
214.5,Travel,P2P,-32.3445935,160.542088,2152.58,1/day,False,True,False,1,True,7,5,1,1,1
7394.89,Utilities,P2M,39.936046,76.143904,2536.96,3/day,True,False,False,3,False,3,5,1,1,1
5373.67,Electronics,P2M,-49.619519,134.786443,8881.53,3/day,False,True,True,1,True,12,4,1,1,1
2028.54,Electronics,P2M,60.6779845,4.017286,3102.46,1/day,True,False,False,0,False,23,5,1,1,1
6256.16,Entertainment,P2P,29.0661835,86.904408,8234.61,3/day,True,False,True,0,False,23,5,1,1,1
433.04,Utilities,P2M,39.5562425,-14.771186,3378.29,5/day,False,False,True,0,False,20,3,1,1,1
3961.82,Entertainment,P2P,-22.75404,69.823611,3492.27,3/day,False,False,False,0,False,11,0,1,1,1
3288.55,Travel,P2M,82.935664,-151.082878,8823.48,3/day,True,True,True,2,False,18,6,1,1,1
4204.99,Electronics,P2P,55.1798495,-91.919571,6248.15,5/day,True,False,True,2,False,14,2,1,1,1
2517.98,Restaurants,P2M,9.624925,-121.700978,5045.92,3/day,True,True,True,0,False,3,6,1,1,1
1013.32,Restaurants,P2M,20.2993815,179.933213,4598.71,1/day,False,False,False,2,False,9,4,1,1,1
7304.22,Clothing,P2P,-29.595708,63.348143,8611.47,1/day,True,False,False,3,False,19,6,1,1,1
9838.82,Travel,P2P,55.366942,114.756493,2854.69,3/day,False,False,False,0,False,3,6,1,1,1
1876.27,Clothing,P2M,-74.9167305,167.374738,8994.47,3/day,True,True,True,1,False,13,0,1,1,1
7207.47,Electronics,P2P,-33.040219,-178.92869,5989.51,5/day,True,False,True,1,False,14,4,1,1,1
5156.36,Groceries,P2P,32.2131885,175.436469,2927.31,3/day,False,False,False,0,False,1,6,1,1,1
4787.08,Groceries,P2P,-16.596168,-165.620594,4480.46,5/day,True,True,False,4,False,19,6,1,1,1
4036.18,Clothing,P2M,12.3931575,168.81059,17.58,3/day,False,True,True,3,False,6,0,1,1,1
6813.06,Travel,P2M,-88.703344,-3.140101,5127.25,3/day,True,True,True,4,False,15,5,1,1,1
9555.3,Groceries,P2P,79.6562765,-168.526813,6267.07,1/day,False,False,False,2,False,22,4,1,1,1
6836.34,Entertainment,P2M,83.461018,45.030735,9326.82,3/day,False,False,False,2,True,5,5,1,1,1
3486.22,Restaurants,P2M,54.725966,131.214254,1494.19,3/day,False,False,False,4,False,12,0,1,1,1
9494.98,Groceries,P2P,-46.4608335,-80.384902,5202.53,3/day,False,True,False,4,False,19,0,1,1,1
3736.52,Utilities,P2M,-36.169074,-11.955326,5486.62,1/day,True,True,True,4,False,12,4,1,1,1
8019.09,Groceries,P2M,-47.2269545,-56.811842,630.69,3/day,True,False,True,3,False,22,4,1,1,1
6878.59,Clothing,P2M,-30.8974725,83.857823,4385.78,1/day,True,False,True,1,True,5,1,1,1,1
9700.87,Utilities,P2M,38.390753,53.190053,5063.76,5/day,True,True,False,4,False,19,1,1,1,1
9401.13,Restaurants,P2M,21.818364,-5.478183,882.85,3/day,False,False,True,0,False,20,0,1,1,1
974.03,Restaurants,P2P,68.0913875,-126.363947,7572.38,5/day,True,False,False,4,False,17,3,1,1,1
7517.03,Utilities,P2P,29.6451875,48.651629,3843.12,1/day,False,True,True,4,False,0,3,1,1,1
6251.11,Clothing,P2P,1.8237325,23.692078,4109.62,3/day,False,True,False,1,False,20,1,1,1,1
947.77,Entertainment,P2M,9.3255645,-100.958336,4309.23,5/day,False,True,True,4,False,12,0,1,1,1
1045.97,Utilities,P2P,5.501464,-124.703494,6979.17,1/day,True,True,False,3,True,7,2,1,1,1
5113.79,Electronics,P2P,77.154041,-47.806432,3774.02,5/day,True,True,False,2,False,23,6,1,1,1
5091.88,Groceries,P2M,-36.819473,-148.301564,1511.77,1/day,True,False,False,3,False,16,5,1,1,1
865.66,Clothing,P2P,12.7319565,-44.363401,3708.94,1/day,True,True,False,2,True,18,4,1,1,1
4787.45,Groceries,P2M,-6.094567,3.323463,2001.7,3/day,False,False,False,3,False,3,6,1,1,1
3505.35,Electronics,P2M,-86.904686,-30.181133,1886.29,1/day,True,False,True,1,False,15,1,1,1,1
3288.07,Clothing,P2P,-8.354603,-33.547259,8307.01,3/day,False,False,True,1,False,8,1,1,1,1
7145.27,Groceries,P2M,-17.744692,-134.499126,4311.01,1/day,True,False,True,3,False,13,2,1,1,1
7011.04,Groceries,P2P,-82.4802525,-31.689853,3925.5,3/day,False,False,False,4,False,5,5,1,1,1
2215.84,Travel,P2P,43.8881495,126.91042,275.74,1/day,False,False,False,3,False,4,4,1,1,1
5045.43,Entertainment,P2M,-7.353767,-15.988077,4327.22,5/day,False,False,False,0,False,16,0,1,1,1
9417.73,Restaurants,P2P,58.6622455,142.978207,2401.29,3/day,False,False,False,4,False,8,0,1,1,1
4840.99,Clothing,P2M,24.6270405,90.470305,8663.97,1/day,True,True,True,4,True,21,5,1,1,1
3144.7,Restaurants,P2P,62.127541,-162.67262,7763.19,1/day,False,True,False,0,False,9,6,1,1,1
2942.2,Utilities,P2P,4.895265,137.165512,4340.84,3/day,True,False,True,1,False,8,6,1,1,1
1176.63,Clothing,P2P,58.0382555,107.117283,3584.51,1/day,False,True,True,1,False,7,3,1,1,1
5160.12,Clothing,P2P,73.745038,-162.683078,6390.51,3/day,False,False,True,3,False,0,5,1,1,1
7764.96,Travel,P2P,63.888558,-71.968985,5355.73,5/day,False,False,False,0,False,1,4,1,1,1
7156.99,Electronics,P2P,-42.415219,-173.548291,3096.07,5/day,True,True,True,0,True,10,4,1,1,1
1596.12,Restaurants,P2P,-0.016474,55.802726,7063.3,3/day,False,False,False,4,False,0,6,1,1,1
3835.33,Groceries,P2M,4.6819,-99.028298,3252.28,5/day,False,True,False,2,False,14,1,1,1,1
7129.66,Clothing,P2P,-81.927915,13.739254,526.84,1/day,True,False,True,4,False,22,6,1,1,1
3869.58,Entertainment,P2M,9.1631505,151.884675,9930.33,3/day,True,False,False,3,False,1,5,1,1,1
9239.2,Utilities,P2M,-19.7338335,162.719584,8685.08,1/day,False,False,False,4,False,0,5,1,1,1
7646.29,Restaurants,P2P,-61.945106,-113.864413,83.3,3/day,True,True,False,3,False,7,6,1,1,1
3451.9,Entertainment,P2M,-67.9263925,-106.747027,529.13,1/day,False,False,True,1,False,3,5,1,1,1
7518.37,Entertainment,P2M,64.3094865,78.172931,4179.66,1/day,True,False,False,1,False,7,1,1,1,1
7976.53,Groceries,P2P,35.315258,-97.740683,724.58,3/day,True,False,True,1,False,9,2,1,1,1
1500.85,Groceries,P2M,-54.972776,103.230035,3417.23,3/day,False,False,True,0,True,5,4,1,1,1
211.16,Groceries,P2M,73.942516,-150.834378,6333.63,5/day,True,False,False,0,False,6,4,1,1,1
170.23,Clothing,P2M,-33.2357975,-69.562174,7018.92,3/day,True,False,False,0,False,5,0,1,1,1
4696.26,Groceries,P2P,2.8996125,82.857333,7967.42,3/day,True,False,False,2,False,3,2,1,1,1
1447.48,Clothing,P2M,38.7366625,166.290995,4125.33,3/day,False,True,False,2,False,17,4,1,1,1
6603.55,Clothing,P2M,-40.278469,-115.392646,2408.93,1/day,False,False,True,3,False,13,3,1,1,1
